G#,G,F#,F,E,D#,D,C#,C,B,A#,A
0.017022697,0.012016021,0.383066311,0.012683578,0.012461059,0.014018692,0.458166444,0.003115265,0.020137962,0.014018692,0.047396529,0.005896751
0.077941669,0.011900771,0.191753269,0.080539725,0.073583641,0.093613812,0.323751257,0.001508548,0.018856856,0.025896748,0.092105263,0.008548441
0.041175756,0.018462286,0.11806146,0.074577918,0.234300984,0.128628689,0.11854731,0.011053079,0.041783068,0.098748937,0.099963561,0.014696951
0.084603957,0.001642036,0.17694894,0.079443272,0.031824224,0.193760263,0.243803268,0.002032997,0.012041598,0.039017906,0.130580968,0.004300571
0.091243781,0.050746269,0.277910448,0.077412935,0.110248756,0.125373134,0.142985075,0.00079602,0.012338308,0.013432836,0.068656716,0.028855721
0.038245112,0.009251311,0.135431569,0.042441583,0.068192656,0.189794945,0.28078207,0.020314735,0.094515975,0.04806867,0.042060086,0.030901288
0.054031433,0.000650981,0.208499954,0.036268948,0.059332279,0.031898075,0.279828885,0.001115968,0.036733935,0.003254906,0.284571747,0.003812889
0.036910995,0.015445026,0.348167539,0.033769634,0.103664921,0.015706806,0.241623037,0.005104712,0.010863874,0.037958115,0.14882199,0.001963351
0.034008852,0.003377591,0.261355695,0.064989518,0.034940601,0.032494759,0.245632425,0.005357559,0.076636385,0.155485674,0.073957605,0.011763336
0.155080214,0.013655462,0.400210084,0.060351413,0.04631398,0.009644767,0.14763178,0.002578304,0.026069519,0.015565317,0.10341864,0.019480519
0.033235143,0.021068135,0.161757172,0.059682377,0.090804303,0.042072234,0.153560451,0.028432377,0.08388832,0.085297131,0.177318135,0.062884221
0.041695485,0.026677206,0.267463689,0.080328031,0.041399071,0.047722557,0.220333959,0.028356882,0.069163126,0.081513684,0.068273886,0.027072424
0.051049786,0.054630995,0.139245839,0.066708799,0.055192753,0.062495611,0.210027386,0.007232638,0.037848466,0.028439014,0.228003651,0.059125061
0.012931353,0.033695411,0.286780463,0.125397177,0.033178157,0.046996231,0.163821769,0.048326313,0.033843198,0.054459469,0.152589965,0.007980492
0.024800188,0.028443818,0.315232722,0.021979314,0.046309356,0.034790785,0.317348378,0.000235073,0.01351669,0.087094499,0.100023507,0.01022567
0.050236967,0.024881517,0.339020537,0.104423381,0.07164297,0.034676145,0.223301738,0.001737757,0.027488152,0.033649289,0.077172196,0.011769352
0.075326672,0.024212145,0.259127594,0.060049962,0.026037663,0.045926211,0.217909301,0.008262875,0.01623751,0.065334358,0.179093005,0.022482706
0.052421035,0.058338195,0.151262605,0.126927244,0.037753146,0.094507876,0.304525377,0.010000833,0.000416701,0.069922494,0.077173098,0.016751396
0.024874088,0.013876041,0.179257889,0.080892178,0.096310001,0.015520608,0.315243088,0.002364066,0.02528523,0.053345668,0.167540343,0.025490801
0.015976264,0.006390506,0.36562821,0.00833048,0.016204496,0.013009243,0.381148009,0.005705809,0.021682072,0.016660961,0.137624101,0.011639849
0.085409253,0.004591895,0.193777982,0.029158535,0.006313856,0.043393411,0.447021008,0.000803582,0.040179084,0.064745724,0.066352887,0.018252784
0.081466819,0.043337848,0.381810605,0.066465257,0.074174393,0.074695281,0.131992916,0.000625065,0.005729764,0.020731326,0.098031045,0.020939681
0.095605701,0.038004751,0.098772763,0.047406968,0.087589074,0.022862233,0.374802059,0.002969121,0.027117973,0.015637371,0.166963579,0.022268409
0.071013967,0.00154181,0.467803374,0.034463994,0.02938509,0.053328496,0.197351714,0.000362779,0.006711409,0.074278977,0.063486305,0.000272084
0.041349192,0.010035309,0.536145698,0.075915257,0.02769002,0.104534473,0.094313325,0.002322988,0.009106114,0.039490801,0.05157034,0.007526482
0.071459695,0.035816993,0.284357298,0.026579521,0.124357298,0.097690632,0.175424837,0.015599129,0.045228758,0.023442266,0.092984749,0.007058824
0.027976403,0.044869503,0.220593493,0.030032177,0.035484448,0.125670361,0.285216303,0.004469074,0.059081158,0.037897748,0.117268502,0.011440829
0.026429601,0.016626622,0.376261413,0.010379625,0.025372417,0.006823642,0.308697741,0.002402691,0.030754445,0.073137914,0.092359443,0.030754445
0.023367953,0.017247774,0.37490727,0.084477003,0.034959199,0.072978487,0.164039318,0.010014837,0.044695846,0.072978487,0.088371662,0.011962166
0.131566549,0.016489988,0.165017668,0.158892815,0.192697291,0.061130742,0.090694935,0.000706714,0.015783274,0.055005889,0.109540636,0.002473498
0.066940488,0.013108451,0.215415538,0.035654986,0.092283492,0.030411605,0.375688194,0.004806432,0.016079699,0.024032159,0.083806694,0.041772263
0.033735737,0.042665785,0.225731768,0.037870018,0.093600132,0.092277162,0.176616504,0.008599305,0.030428312,0.022986605,0.202083678,0.033404994
0.047931006,0.031760511,0.274152086,0.086906045,0.042457915,0.016253421,0.217099262,0.000912182,0.011775437,0.011692512,0.22149432,0.037565304
0.053505328,0.043409983,0.210768368,0.065956254,0.0448682,0.012114414,0.33707235,0.00448682,0.04262479,0.041839596,0.11912507,0.024228828
0.08677686,0.003284594,0.153952108,0.20682348,0.027654164,0.058910786,0.228968002,0.005191778,0.018542064,0.084339903,0.105212969,0.020343293
0.029628116,0.008479771,0.366571312,0.033408255,0.049141806,0.038107887,0.316918676,0.003984471,0.012566408,0.046076829,0.088067021,0.007049448
0.085249523,0.002811527,0.162566523,0.059142484,0.090370519,0.035344914,0.387789939,0.003614821,0.022994277,0.038758912,0.10171704,0.009639522
0.026635738,0.021116621,0.277555591,0.104463286,0.06918893,0.035434331,0.305551112,0.002719565,0.013117901,0.040953447,0.098784195,0.004479283
0.00235331,0.000941324,0.414810166,0.008942579,0.184970191,0.047536869,0.238155005,0.000470662,0.011139002,0.013806087,0.071540634,0.00533417
0.043827399,0.010448916,0.241776316,0.115131579,0.065789474,0.108842879,0.158378483,0.008320433,0.011996904,0.069175697,0.160893963,0.005417957
0.036830781,0.013669156,0.215036071,0.073028731,0.036577648,0.010504999,0.310973295,0.002911024,0.047715479,0.054676623,0.196051133,0.00202506
0.069088907,0.018258556,0.202036884,0.064960088,0.028167722,0.057711717,0.3850812,0.001559776,0.017799798,0.040370676,0.103403982,0.011560694
0.069363013,0.052966312,0.237006857,0.069263639,0.09172215,0.013713604,0.251316705,0.001888105,0.00705555,0.035873994,0.138229156,0.031600914
0.071204735,0.074425487,0.14737117,0.073642061,0.072162256,0.139449861,0.043871866,0.021326602,0.083391365,0.120995822,0.10558844,0.046570334
0.030033251,0.028531589,0.130751904,0.043762737,0.038292395,0.028102542,0.467875147,0.034860024,0.033894669,0.047516894,0.095462834,0.020916014
0.041136874,0.005422588,0.08302169,0.030759162,0.153889304,0.034405385,0.178571429,0.012060583,0.022251309,0.105646971,0.285807779,0.047026926
0.037061995,0.090026954,0.228032345,0.070889488,0.069272237,0.054447439,0.145148248,0.000943396,0.016172507,0.040026954,0.22425876,0.023719677
0.048859935,0.035520397,0.352101753,0.060493253,0.050100822,0.029936405,0.213587715,0.006359547,0.038932837,0.021870638,0.12858694,0.01364976
0.024103469,0.028336273,0.315931805,0.0223398,0.053968254,0.034450323,0.309347443,0.000235156,0.014697237,0.08712522,0.099118166,0.010346855
0.021518152,0.001056106,0.438811881,0.018613861,0.035643564,0.008448845,0.238151815,0.000660066,0.025082508,0.036171617,0.167524752,0.008316832
0.020742077,0.034011853,0.393455295,0.063256893,0.021257408,0.015073435,0.217083226,0.000772997,0.023705231,0.031435197,0.174053079,0.005153311
0.089370113,0.048208301,0.36942511,0.021912864,0.039443155,0.021397267,0.211222824,0.011858726,0.015897568,0.054223597,0.091346567,0.025693907
0.031338664,0.019215889,0.191643023,0.037657983,0.030693835,0.024503482,0.462470983,0.00748001,0.013025535,0.057647666,0.083182873,0.041140057
0.022757194,0.007334963,0.514669927,0.037050969,0.106827158,0.0262366,0.164096295,0.002444988,0.009591875,0.047018996,0.053883769,0.008087267
0.036111769,0.046530902,0.186478807,0.022732655,0.130120767,0.048188492,0.246152025,0.001420791,0.051858868,0.045583708,0.178664457,0.006156761
0.088558271,0.021726296,0.179005786,0.12858661,0.058330381,0.105679537,0.197780139,0.010626993,0.034124454,0.041917582,0.113354587,0.020309364
0.071824973,0.098185699,0.122945571,0.157417289,0.051760939,0.042369264,0.07588047,0.003735326,0.042582711,0.054429029,0.192742796,0.086125934
0.049678551,0.030508475,0.334073641,0.057159556,0.071303331,0.024547049,0.223027469,0.00818235,0.009585038,0.063939217,0.118059614,0.00993571
0.034656687,0.000162707,0.269280833,0.007809958,0.175886756,0.016921575,0.439147413,0,0.000162707,0.002115197,0.031077123,0.022779043
0.02437276,0.038136201,0.457777778,0.012329749,0.014767025,0.021792115,0.293333333,0.000143369,0.021505376,0.016487455,0.085304659,0.014050179
0.07117336,0.031013291,0.262898385,0.05252251,0.096541375,0.033442904,0.243318565,0.001071888,0.005502358,0.099399743,0.079891382,0.023224239
0.079078418,0.0049799,0.255654887,0.021059579,0.136917262,0.065398692,0.306053879,0.002579948,0.017339653,0.002759945,0.077758445,0.030419392
0.024747997,0.033729646,0.224476609,0.034375808,0.03011114,0.107521323,0.347118118,0.00710778,0.03805893,0.077604032,0.063194624,0.011953993
0.033673551,0.010608374,0.489271076,0.024190308,0.066784537,0.03439685,0.196415655,0.004420156,0.008599212,0.021297115,0.10568191,0.004661255
0.025091659,0.011228231,0.357813932,0.024862511,0.029216315,0.020050412,0.171631531,0.001489459,0.004468378,0.034945005,0.30568286,0.013519707
0.025855828,0.006619092,0.528803392,0.041059055,0.022856552,0.015203227,0.170027924,0.005481436,0.0306133,0.04591995,0.087185852,0.020374392
0.062756264,0.011047836,0.175740319,0.051480638,0.111389522,0.024601367,0.285079727,0.004100228,0.024487472,0.041230068,0.162414579,0.045671982
0.048017495,0.013311781,0.212322906,0.043358372,0.110392698,0.017590568,0.232861082,0.002091851,0.027003898,0.075211562,0.204050585,0.013787202
0.02759567,0.02088733,0.284189663,0.032474463,0.051532246,0.080347614,0.338771154,0.003506632,0.015093764,0.028053057,0.101387407,0.016161
0.024665107,0.012651499,0.118647672,0.030087178,0.12630236,0.025196683,0.32925792,0.002551563,0.028598767,0.048160748,0.243355305,0.010525197
0.020967052,0.030701754,0.223791185,0.025246042,0.055091998,0.083333333,0.293538725,0.027171588,0.031985451,0.067073171,0.125695336,0.015404365
0.016909814,0.015362511,0.15495137,0.026083112,0.177276746,0.018236074,0.291556145,0.022325376,0.020114943,0.004420866,0.238837312,0.013925729
0.025114679,0.010206422,0.243233945,0.123738532,0.071100917,0.022362385,0.258830275,0.018119266,0.010321101,0.015481651,0.196788991,0.004701835
0.034768212,0.01062362,0.179773731,0.016280353,0.027869757,0.040838852,0.391142384,0.01683223,0.018625828,0.034078366,0.226131347,0.00303532
0.034404888,0.026965994,0.326780021,0.015010627,0.042242295,0.009829968,0.402231668,0.002523911,0.011424017,0.013682253,0.100026567,0.01487779
0.025811924,0.002181289,0.183349491,0.112942317,0.036960737,0.063136209,0.371425109,0.001211827,0.018662143,0.028114397,0.142632089,0.013572467
0.079538247,0.016744894,0.548902702,0.023848789,0.067106432,0.05404034,0.032221236,0.014588355,0.005835342,0.036153749,0.110617785,0.010402131
0.089187328,0.004132231,0.187672176,0.028810836,0.022842057,0.041666667,0.436753903,0.000918274,0.039600551,0.06577135,0.064623508,0.01802112
0.051100458,0.013401613,0.225975158,0.027130094,0.041948137,0.023425583,0.39191545,0.009915014,0.031379385,0.033885378,0.122466768,0.027456962
0.056504599,0.02956636,0.306614104,0.041611914,0.143561104,0.016316251,0.18977223,0.020696452,0.041830924,0.021572492,0.11826544,0.01368813
0.052769986,0.021125526,0.136044881,0.036640954,0.142356241,0.047335203,0.218706171,0.006399018,0.055136746,0.078804348,0.171370968,0.033309958
0.171700531,0.060772469,0.094728171,0.043565806,0.114680578,0.045304778,0.18350723,0.001372872,0.051803039,0.054640308,0.044572579,0.133351638
0.028190069,0.079871863,0.168606514,0.020395088,0.164442072,0.05840897,0.099733049,0.000106781,0.068766684,0.229578217,0.057447944,0.02445275
0.038780372,0.005621725,0.34559314,0.025154836,0.108813721,0.006955693,0.274416389,0.000571701,0.025154836,0.028203907,0.118818485,0.021915198
0.064079296,0.017590395,0.247521988,0.030294569,0.09269859,0.024151892,0.186374424,0.010191261,0.029736144,0.044953232,0.224068128,0.028340081
0.020855473,0.004649309,0.065887354,0.008103082,0.119420829,0.031349628,0.318942614,0.018597237,0.015541977,0.033873539,0.353347503,0.009431456
0.025248756,0.02300995,0.199378109,0.017288557,0.052487562,0.058706468,0.398756219,0.035572139,0.027860697,0.040174129,0.108706468,0.012810945
0.029444568,0.003011376,0.192839616,0.075172875,0.044612982,0.064131162,0.297122463,0.001672987,0.004238233,0.069261655,0.167187151,0.05130493
0.030379275,0.00410027,0.202683813,0.051253378,0.102879508,0.039884447,0.275090858,0.000652316,0.004379834,0.064486068,0.191780822,0.03242941
0.065656087,0.039128375,0.399526291,0.03780199,0.028043581,0.047749882,0.259118901,0.006442444,0.004737091,0.00312648,0.1026054,0.006063477
0.011881668,0.035321694,0.12900097,0.025541545,0.180084061,0.014872292,0.258891044,0.00590042,0.016246363,0.029178791,0.257193663,0.035887488
0.013183548,0.002413889,0.273326525,0.020425216,0.204994894,0.013090707,0.081236654,0.008541454,0.02209637,0.044842633,0.311298858,0.004549253
0.056425234,0.019392523,0.324299065,0.02114486,0.082943925,0.031892523,0.315654206,0.017757009,0.037266355,0.011799065,0.0625,0.018925234
0.026902281,0.009758671,0.36489516,0.027693525,0.039166557,0.03257286,0.313596202,0.009494923,0.006066201,0.051958328,0.103521034,0.014374258
0.043214556,0.019806672,0.289802881,0.033927218,0.085576194,0.024166035,0.264878696,0.007581501,0.023881729,0.039423806,0.14186884,0.025871873
0.116855524,0.01388102,0.428470255,0.016147309,0.028186969,0.033002833,0.209348442,0.001983003,0.011189802,0.025495751,0.098583569,0.016855524
0.029126214,0.002184466,0.323058252,0.003640777,0.048665049,0.004854369,0.396723301,0.001213592,0.002063107,0.024757282,0.151456311,0.012257282
0.028912876,0.03996402,0.370598818,0.093677718,0.03996402,0.021973786,0.216396813,0.002056027,0.083269082,0.007838602,0.074273966,0.021074274
0.023728429,0.052565849,0.479223433,0.089237057,0.067098093,0.057561308,0.113306085,0.010217984,0.058583106,0.017824705,0.020663034,0.009990917
0.02443587,0.010990296,0.652519584,0.018706886,0.038582953,0.02209751,0.071320005,0.012977902,0.027592658,0.030281772,0.070150824,0.020343739
0.040842009,0.056286466,0.290699005,0.054799222,0.096899668,0.014071617,0.290927811,0.014986844,0.024596728,0.035007436,0.070014872,0.010868322
0.044263873,0.007377312,0.204105635,0.053565701,0.046402224,0.111728857,0.206350903,0.006201219,0.03560355,0.098043409,0.174061798,0.01229552
0.02269289,0.014372163,0.310568403,0.011562568,0.129673655,0.048519559,0.266803544,0.00313378,0.016749514,0.016749514,0.14026367,0.018910741
0.051578055,0,0.130269011,0.032726117,0.0542258,0,0.020970133,0.375026477,0.00010591,0.021181953,0.023723787,0.290192756
0.074461075,0.092817472,0.290595877,0.019862562,0.041231291,0.0385955,0.171043961,0.036053845,0.074649346,0.034359409,0.102042737,0.024286925
0.160567683,0.004327627,0.235664736,0.032329918,0.058422962,0.011455483,0.181633043,0.001654681,0.014637561,0.085025138,0.204925858,0.009355311
0.040108157,0.006196485,0.404123479,0.016674178,0.092609283,0.010590356,0.09283461,0.008224425,0.009801712,0.006196485,0.309711582,0.002929247
0.007603669,0.00658462,0.445637689,0.021556792,0.038567061,0.015364114,0.240808968,0.002116485,0.00282198,0.037861566,0.180214784,0.000862272
0.03399408,0.00520226,0.383890932,0.019284241,0.071575926,0.018028523,0.22602924,0.003587766,0.006457978,0.007265226,0.220557898,0.004125931
0.023896141,0.001783294,0.461873172,0.002139953,0.018546259,0.001355304,0.432983808,0.000570654,0.000784649,0.003495256,0.051216207,0.001355304
0.017583923,0.027403517,0.170929436,0.055492121,0.0311715,0.029116237,0.358871889,0.001941082,0.016556291,0.04761361,0.238296415,0.005023978
0.143566756,0.016961473,0.293675794,0.020596075,0.023867216,0.019384541,0.168403198,0.011994185,0.020353768,0.193603102,0.079113157,0.008480737
0.035457183,0.027291286,0.153647792,0.051896422,0.073600516,0.043085849,0.338992156,0.015794563,0.023530676,0.019877512,0.203180402,0.013645643
0.011432326,0.014980289,0.460446781,0.011563732,0.07542707,0.016819974,0.234428384,0.005387648,0.022864652,0.009724047,0.132457293,0.004467806
0.00996144,0.038346187,0.770565553,0.019065981,0.017352185,0.00760497,0.095437018,0.006105398,0.011032562,0.012532134,0.004177378,0.007819195
0.057163707,0.038798346,0.344441742,0.024446607,0.04013622,0.018486986,0.355752858,0.010094867,0.007540744,0.031500851,0.067866699,0.003770372
0.01790986,0.003247392,0.877484747,0.008167684,0.013776816,0.006691596,0.038575084,0.000590435,0.004821885,0.006297973,0.009742177,0.012694352
0.065383774,0.011152416,0.21659742,0.018368686,0.082331074,0.016400612,0.361469495,0.002733435,0.016619287,0.045921714,0.133063634,0.029958452
0.085970347,0.001659659,0.169063952,0.003761894,0.01792432,0.003429962,0.497344545,0.001327727,0.076344324,0.068931179,0.061960611,0.012281478
0.078786645,0.062907166,0.142508143,0.034507329,0.083061889,0.052626221,0.138741857,0.002850163,0.015879479,0.062194625,0.301608306,0.024328176
0.028506991,0.005232296,0.317636446,0.020478124,0.041407307,0.032566531,0.437347767,0.01398286,0.011186288,0.008840776,0.071808751,0.011005864
0.044212219,0.012962219,0.297126206,0.014168006,0.137660772,0.007435691,0.219553859,0.003114952,0.012057878,0.03948955,0.208701768,0.003516881
0.012152594,0.012152594,0.53249498,0.007397231,0.012575293,0.009722075,0.281728839,0.004649688,0.008982352,0.030751347,0.079995773,0.007397231
0.065322486,0.03784931,0.28157057,0.041386629,0.051644853,0.049404551,0.231458554,0.015446292,0.023582125,0.048107534,0.128758401,0.025468695
0.004641044,0.002900653,0.367077592,0.010152284,0.035678028,0.012037708,0.510659898,0.000290065,0.001015228,0.002030457,0.030891951,0.022625091
0.013202726,0.002896082,0.17427598,0.044378194,0.286286201,0.017972743,0.270954003,0.00153322,0.00306644,0.031005111,0.149659284,0.004770017
0.06833713,0.038253083,0.437828922,0.022150656,0.029691305,0.027727594,0.122614092,0.004712906,0.015002749,0.033618726,0.188751866,0.011310973
0.079725449,0.000175994,0.466737064,0.009855685,0.025871172,0.005103837,0.169658571,0.001055966,0.002463921,0.027103133,0.208377332,0.003871876
0.071577596,0.006178784,0.474241695,0.020462205,0.035869042,0.029610014,0.235596212,0.009950249,0.013160006,0.023591719,0.066843203,0.012919275
0.038247398,0.011014282,0.359537642,0.015734689,0.068203825,0.017671266,0.345376422,0.008169935,0.0036916,0.064330671,0.065177923,0.002844348
0.123852758,0.020823053,0.197572289,0.031283924,0.022994177,0.067107471,0.307312741,0.006315997,0.003947498,0.016480805,0.180400671,0.021908615
0.011201629,0.001145621,0.339613035,0.024185336,0.007637475,0.019730143,0.32790224,0.000763747,0.004709776,0.097759674,0.164332994,0.00101833
0.053963336,0.006067648,0.432093984,0.009553318,0.025819778,0.014975471,0.20229796,0.006713142,0.022334108,0.105215595,0.115801704,0.005163956
0.032221419,0.006712796,0.340493649,0.034080347,0.069296706,0.021171125,0.168439533,0.002168749,0.011773211,0.040276774,0.258081173,0.015284519
0.045091724,0.012043131,0.413387481,0.003360874,0.053213836,0.007982075,0.204453158,0.002240583,0.001400364,0.078840499,0.14353732,0.034448957
0.037349288,0.002900916,0.324358626,0.038437132,0.049315565,0.030278307,0.403136615,0.001541111,0.005801831,0.038981053,0.056658508,0.011241048
0.029201654,0.00990099,0.346409324,0.011655596,0.040230605,0.017420729,0.228976062,0.004511844,0.016668755,0.060032586,0.197643815,0.037348039
0.028011591,0.002621775,0.431350904,0.012280944,0.01255692,0.005519525,0.40057955,0.002897751,0.003311715,0.027459638,0.073133711,0.000275976
0.031543887,0.005094044,0.42887931,0.033013323,0.025470219,0.013616771,0.264204545,0.000783699,0.010579937,0.045748433,0.132836991,0.00822884
0.017750183,0.023228634,0.417457999,0.033382031,0.042074507,0.052520088,0.14660336,0.016654492,0.009203798,0.098758218,0.136449963,0.005916728
0.025203345,0.005613472,0.454233016,0.002749456,0.017069538,0.005842594,0.200595715,0.001374728,0.003093138,0.022683011,0.256730439,0.004811548
0.129660545,0.046373586,0.423112595,0.009460211,0.043962159,0.006863291,0.186050825,0.006677796,0.002225932,0.068447412,0.071229827,0.005935819
0.074832776,0.004877369,0.319397993,0.036510591,0.029403567,0.012959866,0.254738016,0.005852843,0.073439242,0.082915273,0.077759197,0.027313266
0.059591313,0.00759602,0.175671338,0.037659142,0.025355729,0.023964909,0.313576549,0.004814379,0.028030384,0.041831604,0.278806034,0.0031026
0.065828783,0.01586484,0.293808592,0.111878026,0.107345215,0.013392397,0.13938395,0.009065623,0.011125992,0.050272999,0.173998146,0.008035438
0.056059009,0.011696523,0.235616438,0.057323498,0.09251844,0.126975764,0.225816649,0.004741834,0.036775553,0.029293994,0.115595364,0.007586934
0.034326425,0.01392487,0.315252591,0.006962435,0.01619171,0.020887306,0.507124352,0.002590674,0.006962435,0.003724093,0.058775907,0.013277202
0.075154427,0.035003432,0.317501716,0.03266987,0.073781743,0.035415237,0.226973233,0.000960879,0.01214825,0.014138641,0.169320522,0.006932052
0.062640072,0.012326311,0.243836844,0.035634245,0.072277006,0.014679516,0.379538324,0.00212909,0.026109368,0.026109368,0.112057373,0.012662483
0.079681275,0.013659647,0.220688674,0.042117245,0.09775185,0.03471827,0.258110415,0.005549232,0.021485487,0.037137166,0.164342629,0.02475811
0.254089633,0.024199013,0.15342174,0.069015584,0.03407221,0.03087794,0.179072694,0.009679605,0.045494144,0.036201723,0.127190011,0.036685703
0.021431544,0.037141074,0.307636288,0.01446109,0.049105285,0.067623804,0.194340408,0.016437786,0.017166042,0.050457761,0.221806076,0.002392842
0.025917065,0.017676768,0.335725678,0.083466241,0.052365763,0.033625731,0.267676768,0.007044125,0.01010101,0.062068049,0.08891547,0.015417331
0.019815059,0.010861588,0.296198444,0.024218406,0.078673125,0.012476149,0.297959783,0.014531044,0.015558491,0.029355644,0.167473947,0.032878321
0.02705418,0.002511661,0.369644779,0.019806243,0.045640474,0.038177252,0.276569788,0.00165052,0.018012199,0.03566559,0.147613922,0.017653391
0.070604754,0.007220941,0.259853575,0.042623608,0.071407081,0.045933206,0.420419216,0.000100291,0.015143917,0.01905526,0.020459332,0.027178819
0.037790698,0.017598994,0.154698303,0.017127593,0.086030798,0.017520427,0.337680704,0.029619736,0.002514142,0.000549969,0.298240101,0.000628536
0.013734977,0.004994537,0.489776807,0.009676916,0.038083346,0.033244888,0.263461839,0.004682379,0.017012642,0.027313875,0.092711097,0.005306696
0.088554217,0.002610442,0.447891566,0.01124498,0.033333333,0.017871486,0.251907631,0.003012048,0.013353414,0.024598394,0.092570281,0.013052209
0.010957096,0.009108911,0.752607261,0.029306931,0.015577558,0.008712871,0.089108911,0.011221122,0.03009901,0.021518152,0.01650165,0.005280528
0.047995836,0.015512754,0.313378449,0.031233732,0.016449766,0.025715773,0.47079646,0.002706923,0.010931806,0.014888079,0.046746486,0.003643935
0.038415998,0.008551506,0.300486778,0.049598737,0.135640047,0.008419945,0.251414288,0.030127615,0.017760821,0.070911722,0.071701092,0.016971451
0.063473367,0.049862583,0.33451119,0.106792305,0.121580945,0.043973302,0.040177987,0.006151027,0.033765214,0.088862714,0.077215024,0.033634341
0.0466141,0.03304731,0.329893321,0.06505102,0.124420223,0.040700371,0.200255102,0.012871058,0.012523191,0.019016698,0.107954545,0.007653061
0.089556429,0.001965188,0.142710088,0.091615197,0.059985027,0.044731424,0.313962194,0.000280741,0.008422235,0.059423545,0.185008422,0.00233951
0.098749599,0.02928289,0.098749599,0.088489901,0.046489259,0.023618681,0.127605002,0.009404724,0.051939724,0.293256386,0.108902426,0.023511809
0.037714712,0.003609659,0.213965646,0.025765497,0.029375156,0.039083893,0.543938262,0.002738362,0.026512323,0.0124471,0.05613642,0.00871297
0.107766406,0.004334738,0.222396147,0.109331728,0.092113185,0.012040939,0.263696568,0.002167369,0.024924744,0.018904275,0.135340157,0.006983745
0.067835616,0.01830137,0.251616438,0.026520548,0.062575342,0.043506849,0.361424658,0.004273973,0.023232877,0.025753425,0.103890411,0.011068493
0.050342537,0.01951422,0.31741748,0.031347312,0.045567781,0.040377829,0.224205937,0.032696699,0.031347312,0.017749637,0.171164625,0.018268632
0.045957188,0.00273917,0.332758446,0.023739474,0.070001015,0.063508167,0.346048493,0.003652227,0.016130669,0.027493152,0.057218221,0.010753779
0.035135441,0.004760286,0.269976199,0.047376176,0.114586875,0.048169557,0.30533832,0.014847558,0.026181571,0.0172277,0.112433413,0.003966905
0.023891175,0.004686786,0.317558299,0.016918153,0.036694102,0.037151349,0.416780979,0.009373571,0.010973937,0.016346594,0.103909465,0.005715592
0.018782015,0.036198065,0.308480364,0.076835515,0.04632897,0.026750142,0.254524758,0.012749004,0.037905521,0.057484348,0.119408082,0.004553216
0.049412059,0.009757318,0.383912935,0.039779835,0.103952965,0.041656242,0.191518639,0.012259194,0.050162622,0.021641231,0.085689267,0.010257693
0.06769192,0.01323585,0.453548468,0.029749149,0.031892096,0.020547082,0.28223875,0.004285894,0.009580234,0.009580234,0.050800454,0.026849868
0.01441478,0.003552939,0.496903868,0.004162014,0.116130342,0.005481677,0.201400873,0.002030251,0.007917978,0.029438636,0.112069841,0.006496802
0.032583137,0.012680551,0.260497145,0.007306013,0.077930803,0.026956668,0.224051058,0.012848505,0.03753779,0.040057104,0.252015452,0.015535774
0.041630695,0.010167866,0.33294964,0.016019185,0.181966427,0.012757794,0.137266187,0.038369305,0.040479616,0.078273381,0.091798561,0.018321343
0.040368028,0.003565267,0.326624497,0.024841863,0.138815411,0.015641173,0.251408856,0.025531915,0.035882691,0.011960897,0.099712478,0.025646924
0.044789401,0.011073759,0.227901918,0.029365236,0.048447696,0.008700811,0.353074946,0.00276844,0.028771999,0.057741744,0.173422978,0.013941072
0.061784897,0.012967201,0.219171116,0.10475464,0.039664378,0.020849225,0.421052632,0.0043224,0.012712942,0.015764048,0.075133486,0.011823036
0.039825046,0.00621547,0.269912523,0.052255985,0.123733886,0.049723757,0.243554328,0.004028545,0.019106814,0.033839779,0.144221915,0.013581952
0.042637521,0.001561374,0.3881816,0.020057651,0.030266635,0.00948835,0.254624069,0.001080951,0.002762431,0.014172472,0.215349508,0.019817439
0.058044164,0.008201893,0.283280757,0.032492114,0.019768665,0.009674027,0.405888538,0.003259727,0.017560463,0.041640379,0.117245005,0.002944269
0.017459774,0.010042223,0.364601164,0.026132603,0.032408992,0.022024421,0.447449504,0.004450531,0.004336414,0.03218076,0.028414926,0.010498688
0.02414279,0.007327384,0.240300611,0.027430719,0.066979803,0.027712541,0.454673556,0.009581963,0.010239549,0.057867543,0.049600752,0.02414279
0.100480891,0.07352569,0.445836497,0.074411541,0.046064288,0.03669957,0.084915211,0.005821311,0.012022273,0.055049355,0.051252847,0.013920526
0.0871107,0.013721862,0.159111933,0.049182855,0.098211533,0.04008634,0.280141844,0.005087882,0.048566142,0.0417823,0.14631514,0.030681468
0.025516894,0.004034291,0.426424609,0.054967221,0.055269793,0.021986889,0.305900151,0.000302572,0.000907716,0.030257186,0.064346949,0.010085729
0.013079019,0.005122616,0.280217984,0.022125341,0.037166213,0.010790191,0.539400545,0.002942779,0.009373297,0.003814714,0.059618529,0.016348774
0.027151016,0.024155042,0.256343039,0.014698998,0.015541616,0.03192585,0.353805823,0.007864432,0.030334238,0.024904035,0.20522423,0.008051681
0.03925113,0.00232408,0.359199484,0.019109103,0.142285345,0.025952227,0.311426727,0.002194964,0.008005165,0.012136862,0.074499677,0.003615236
0.097961393,0.030759517,0.072523904,0.081093271,0.150189428,0.059263936,0.084791629,0.017860364,0.113205845,0.070539419,0.132689879,0.089121414
